"tconst","title","FirstGenre","genres","titleType","runtimeMinutes","isAdult","averageRating","numVotes","directors","primaryName","birthYear","deathYear","primaryProfession"
"tt8029936","Mirinda","Animation","Animation,Short","short","2","0",7.1,10,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt7851430","Darkness devours my soul from the inside of my mother-in-law's heart","Horror","Horror,Short","short","1","0",7.7,27,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8655664","Predator 4 and 5","Drama","Drama,Short","short","1","0",6.6,28,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8682654","I Saw a Little Bird Flying Over a Psychiatric Hospital Near Milan 2 Days Ago and Now it Became So Good that I Drank the Bordeaux Champagne of the Sample in 1771 So That My Soul Would Experience an Incredible Life in This Brutal and Gray World","Drama","Drama","movie","239","0",7.6,36,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8655648","Dark tunnel","Animation","Animation,Horror,Short","short","1","0",6.7,24,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8690886","Ffffffffffffffff","Drama","Drama","video","45","0",8.2,29,"nm7702935","Marco Romano","1994",NA,"director,writer,producer"
"tt8848662","Vsye zaebali","Comedy","Comedy,Short","short","5","0",1,28,"nm7772890","Danil Andreev","2000",NA,"actor,writer,producer"
"tt8848532","Bomzh lyudoed","Comedy","Comedy,Horror,Short","short","4","0",1.1,27,"nm7772890","Danil Andreev","2000",NA,"actor,writer,producer"
"tt10050722","Thing I Don't Get","Drama","Drama","movie","71","0",6.9,21,"nm7822365","Henning Beckhoff","1991",NA,"director,writer,producer"
"tt8852284","Life Jothe Ondu Selfie","Romance","Romance","movie","121","0",7,30,"nm7837215","Dinakar Thoogudeepa","1978",NA,"director,writer,actor"
"tt7331022","The Divine Way","Short","Short","short","15","0",7.2,20,"nm7838759","Ilaria Di Carlo","1981",NA,"art_department,production_designer,director"
"tt7899352","Vent","Drama","Drama,Short","short","18","0",5.5,73,"nm7840737","Mayuren Naidoo","1996",NA,"writer,producer,director"
"tt7852816","DOBA","Sci-Fi","Sci-Fi,Short","short","12","0",8.1,8,"nm7845118","Chris K. Daniels","1998",NA,"actor,director,writer"
"tt8849144","Shut Up & Dig","Comedy","Comedy,Crime,Short","short","5","0",5.2,6,"nm7851721","Scott Piggott","1996",NA,"director,writer,producer"
"tt9189572","Santo Cachón","Comedy","Comedy","tvMovie","87","0",4.7,64,"nm7856396","Andres Felipe Orjuela","1982",NA,"director,assistant_director,producer"
"tt7970096","AirB-N-Dead","Action","Action,Fantasy,Horror","short","7","0",9.2,7,"nm7871097","Wolf Turner","1990",NA,"editor,director,producer"
"tt8461980","Jurassic Planet","Action","Action,Adventure,Short","short","39","0",6.7,8,"nm7883011","Zachary Zurcher","1995",NA,"director,writer,actor"
"tt8832480","Generación Anti Todo","Documentary","Documentary,Drama","movie","120","0",5.6,5,"nm7907167","Iñigo Cobo","1992",NA,"director,writer,editor"
"tt6315816","Cautivos","Drama","Drama,Horror","movie","100","0",4.9,14,"nm7952838","Hugo Cobo","1980",NA,"producer,writer,director"
"tt8748256","Yol Arkadasim 2","Adventure","Adventure,Comedy","movie","116","0",5.9,3631,"nm7960857","Bedran Güzel","1979",NA,"director"
"tt7967364","Benim Küçük Sözlerim","Drama","Drama,Family","movie","71","0",5.6,201,"nm7977123","Bekir Bülbül","1985",NA,"director,writer,editor"
"tt8685626","The End of Eternity","Documentary","Documentary,Short","short","10","0",6.1,8,"nm7980256","Pablo Radice","1986",NA,"director,writer,cinematographer"
"tt8828278","Chaos","Documentary","Documentary","movie","95","0",5,38,"nm7986571","Sara Fattahi","1983",NA,"director,cinematographer,writer"
"tt8200650","The Narrator","Drama","Drama,Short","short","10","0",9.8,12,"nm7996652","Nicholas Connor","1999",NA,"miscellaneous,director,writer"
"tt8475552","B&W","Comedy","Comedy,Short","short","7","0",9.8,6,"nm8003295","Guy Stephens Celin","1996",NA,"cinematographer,editor,director"
"tt8512742","L'ultimo ninja","Drama","Drama,Short","short","12","0",7.4,5,"nm8091497","Mattia Riccio","1992",NA,"director,writer,editor"
"tt8282956","Slumberous","Mystery","Mystery,Short","short","6","0",9.4,13,"nm8112454","Sara Eustáquio","1999",NA,"director,writer,editor"
"tt8517672","El verano del léon eléctrico","Short","Short","short","22","0",6.1,35,"nm8116919","Diego Céspedes","1995",NA,"director,writer,cinematographer"
"tt8933096","Abduction of Jean","Thriller","Thriller","movie","68","0",4.7,8,"nm8129733","Blaine Santos","1972",NA,"sound_department,actor,editor"
"tt6320844","Can't Take My Eyes Off You","Music","Music,Short","short","3","0",9,11,"nm8206909","Gabriele Fabbro","1996",NA,"director,cinematographer,camera_department"
"tt8659050","Bulbul Can Sing","Drama","Drama","movie","95","0",6.9,448,"nm8217048","Rima Das","1982",NA,"director,producer,writer"
"tt8226884","Marlon","Short","Short","short","14","0",7.7,6,"nm8237059","Milena Grujic","1994",NA,"assistant_director,director,writer"
"tt7926138","Underwater","Horror","Horror,Short,Thriller","short","5","0",7.1,38,"nm8274579","Evgeniy Puzyrevskiy","1987",NA,"director,writer,editor"
"tt8363112","Die unerzählte Geschichte","Adventure","Adventure,Short","short","6","0",9.8,8,"nm8298762","Johann Schultz","1987",NA,"director,editor,writer"
"tt8673326","Ivan Gavrilovic's World","Documentary","Documentary,Short","short","22","0",8.7,18,"nm8313805","Dmitriy Romanov","1995",NA,"actor,director,writer"
"tt8734256","Aggrappati a me","Comedy","Comedy,Short","short","20","0",7.1,20,"nm8323030","Luca Arcidiacono","1992",NA,"casting_department,assistant_director,writer"
"tt7856312","Salvation Rain","Drama","Drama,Short","short","12","0",6.1,31,"nm8333472","Veysel Celik","1985",NA,"assistant_director,director,writer"
"tt8761950","Uncoloured Girl","Drama","Drama,Short","short","15","0",6.8,5,"nm8346614","Charlie García Villalba","1993",NA,"director,writer,editor"
"tt8295286","Kafir","Horror","Horror","movie","82","0",2.7,1153,"nm8354173","Hasan Gökalp","1984",NA,"director,writer,actor"
"tt8919572","What Happened to Kali","Horror","Horror,Mystery,Short","short","14","0",6.7,14,"nm8484697","Blake Ridder","1982",NA,"director,writer,editor"
"tt9209802","Exmalum","Horror","Horror,Short","short","5","0",5.2,9,"nm8484697","Blake Ridder","1982",NA,"director,writer,editor"
"tt6928258","Fence Short Film","Comedy","Comedy,Short","short","20","0",6.8,184,"nm8539571","William Stone","1995",NA,"director,writer,producer"
"tt8769528","Dead Horse Nebula","Drama","Drama","movie","73","0",5.5,296,"nm8550161","Tarik Aktas","1982",NA,"script_department,director,writer"
"tt7422298","Pepito","Comedy","Comedy,Drama,Family","short","17","0",6.3,24,"nm8566784","Eman Esfandi","1994",NA,"actor,director,producer"
"tt8295230","The Beginning","Drama","Drama,Short","short","14","0",6.6,5,"nm8578150","Agim Abdula","1978",NA,"director,writer,assistant_director"
"tt8473642","Domestik","Drama","Drama","movie","117","0",6.1,198,"nm8578900","Adam Sedlák","1989",NA,"writer,director,editor"
"tt8710294","Lucky Girl","Drama","Drama,Short","short","12","0",8.4,7,"nm8591937","Edoardo Ulivelli","1994",NA,"director,writer,producer"
"tt9460472","Jindari","Drama","Drama","movie","129","0",6.3,15,"nm8606505","Ashish Bhatia","1976",NA,"assistant_director,director,producer"
"tt6288622","Cydamus","Documentary","Documentary,History,Short","short","35","0",8.5,11,"nm8615588","Hitham Sawie","1981",NA,"director,producer,editor"
"tt8269438","Kazim","Biography","Biography,Documentary","movie","86","0",6.8,45,"nm8621829","Dilek Kaya","1973",NA,"director,writer,producer"
"tt8178268","Boomerang","Short","Short","short","21","0",5.2,22,"nm8628868","Kurdwin Ayub","1990",NA,"director,writer,actress"
"tt6326558","Bi Nami","Crime","Crime,Drama","movie","90","0",3.9,48,"nm8639634","Alireza Samadi","1989",NA,"director,writer"
"tt8630068","Siostry","Documentary","Documentary,Drama,Short","short","19","0",6.1,24,"nm8641319","Michal Hytros","1994",NA,"actor,director,writer"
"tt8632066","Colaholic","Animation","Animation,Short","short","11","0",6.8,20,"nm8657041","Marcin Podolec","1991",NA,"animation_department,director,writer"
"tt8555780","Answers Not Included","Comedy","Comedy,Short","short","11","0",8.3,10,"nm8717863","Michael Mueller","1979",NA,"director,producer,editor"
"tt9071108","The Mouse in The Bread","Drama","Drama","movie","66","0",6.9,12,"nm8725223","Sharisse Zeroonian","1995",NA,"director,writer,actress"
"tt7389396","Fiat Lux","Fantasy","Fantasy,Horror,Mystery","short","13","0",8.1,9,"nm8734809","Michele Rocchi","1997",NA,"editor,director,writer"
"tt8750592","The Time Bomb","Comedy","Comedy,Crime,Drama","short","16","0",3.4,5,"nm8740969","Joe Acierno","1997",NA,"producer,editor,director"
"tt7870130","Once Upon a Time in Slovenia","Drama","Drama,Short,Thriller","short","15","0",6.8,27,"nm8741417","Mete Arkin","1996",NA,"camera_department,director,cinematographer"
"tt8426016","Proxima-B","Sci-Fi","Sci-Fi,Short","short","27","0",5.8,7,"nm8749881","Stefan M. Bürkner","1988",NA,"writer,director,cinematographer"
"tt8746472","Quick'n'Clean","Crime","Crime,Drama,Short","short","12","0",5.6,11,"nm8789205","Maria Neheimer","1989",NA,"director,assistant_director"
"tt9511650","When Greeks arrived in Darwin","Documentary","Documentary,Short","short","30","0",6.8,10,"nm8813886","Hektor Sakaloglou","1998",NA,"director,writer,actor"
"tt9124532","Arada","Comedy","Comedy","movie","65","0",6.6,167,"nm8818215","Ali Kemal Çinar","1976",NA,"director,writer,cinematographer"
"tt7947618","Yuvamdaki Düsman","Drama","Drama","tvSeries","130","0",4.4,128,"nm8824861","Muge Ugurlar","1985",NA,"director,assistant_director"
"tt8560888","Je veux un ami","Drama","Drama,Short","short","11","0",7.5,10,"nm8825907","Alexandre Blais-Graveline","1998",NA,"director,writer,editor"
"tt8147000","The Knights' Templar","Short","Short","short","19","0",5.8,68,"nm8850090","Arda Eksigil","1989",NA,"writer,director,producer"
"tt9208732","Knockout Blessing","Action","Action,Crime,Thriller","movie","102","0",7.7,20,"nm8855422","Dare Olaitan","1990",NA,"director,writer,producer"
"tt9331646","The Triggering","Comedy","Comedy,Horror,Short","short","5","0",6.5,6,"nm8881836","Blaire White","1993",NA,"producer,writer,actress"
"tt9037040","Eudaimonia","Horror","Horror,Short,Thriller","short","15","0",8.8,9,"nm8899630","Giacomo De Bello","1995",NA,"assistant_director,producer,editor"
"tt9037118","Numero 69","Comedy","Comedy,Horror,Short","short","13","0",8.6,8,"nm8899630","Giacomo De Bello","1995",NA,"assistant_director,producer,editor"
"tt8200872","Román","Drama","Drama","movie","61","0",5.9,22,"nm8923719","Majo Staffolani de Amoriza","1990",NA,"producer,director,writer"
"tt20124818","The Tall Man Tale","Drama","Drama,Short","short","33","0",8,5,"nm8960305","Federica Alice Carlino","1991",NA,"director,actress,producer"
"tt6976438","Siopi","Short","Short","short","15","0",1.3,11,"nm9012066","Giannis Kapothanasis","1985",NA,"editor,director,writer"
"tt8779022","Trust","Crime","Crime,Drama","movie","100","0",5.8,173,"nm9144974","Sefa Ozturk","1980",NA,"assistant_director,writer,director"
"tt8221948","Ability","Drama","Drama,Short","short","5","0",9.2,152,"nm9158799","Danial Hajibarat","1983",NA,"director,producer,actor"
"tt23848430","Gozaresh Ezdevaj Asan","Comedy","Comedy,Short","short","4","0",6.5,31,"nm9158799","Danial Hajibarat","1983",NA,"director,producer,actor"
"tt8116238","Ninjago: 2 Much Lloyd","Animation","Animation,Comedy,Short","short","30","0",4.6,27,"nm9194859","Tessa Brooks","1999",NA,"actress,director,soundtrack"
"tt6149944","It's Just a Game","Horror","Horror","movie","70","0",4.4,125,"nm9198295","Daniel Emery Taylor","1979",NA,"actor,director,writer"
"tt12182364","Tiffany Tumbles","Comedy","Comedy,Short","short","21","0",8.1,14,"nm9268416","Natalie Wynn","1988",NA,"writer,director,editor"
"tt11316220","The West","Comedy","Comedy,Documentary,History","short","23","0",8.9,54,"nm9268416","Natalie Wynn","1988",NA,"writer,director,editor"
"tt12182312","Jordan Peterson","Comedy","Comedy,Short","short","28","0",8.3,19,"nm9268416","Natalie Wynn","1988",NA,"writer,director,editor"
"tt12182404","The Aesthetic","Comedy","Comedy,Short","short","21","0",8.5,7,"nm9268416","Natalie Wynn","1988",NA,"writer,director,editor"
"tt11316242","Pronouns","Short","Short","short","32","0",9,53,"nm9268416","Natalie Wynn","1988",NA,"writer,director,editor"
"tt12182214","America: Still Racist","Comedy","Comedy,Short","video","21","0",8.8,12,"nm9268416","Natalie Wynn","1988",NA,"writer,director,editor"
"tt12182266","What's Wrong with Capitalism (Part 2)","Comedy","Comedy,Short","short","20","0",8.5,16,"nm9268416","Natalie Wynn","1988",NA,"writer,director,editor"
"tt8396714","Apgailetinas","Drama","Drama,Short","short","8","0",7.9,8,"nm9271946","Matas Petkunas","1998",NA,"director,editor,writer"
"tt8698882","Ziurek","Mystery","Mystery,Short","short","6","0",8.4,15,"nm9271946","Matas Petkunas","1998",NA,"director,editor,writer"
"tt8550018","My Friend Shokat","Biography","Biography,Drama,Short","short","12","0",7.5,8,"nm9280392","Bita Ghassemi","1995",NA,"editorial_department,editor,producer"
"tt8052460","The Death of Don Quixote","Comedy","Comedy,Drama,Short","short","13","0",6.6,25,"nm9328828","Miguel Faus","1992",NA,"producer,director,writer"
"tt8029244","Drzenia","Drama","Drama,Mystery,Short","short","22","0",5.1,78,"nm9351101","Dawid Bodzak","1989",NA,"assistant_director,writer,casting_director"
"tt9037392","Success Story of a Cringe Pop Artist","Comedy","Comedy","movie","11","0",8.4,269,"nm9360522","CarryMinati","1999",NA,"actor,writer,director"
"tt8564984","Potvorna Kralechka","Comedy","Comedy,Short","short","15","0",5.7,11,"nm9539414","Roman Perfilyev","1985",NA,"visual_effects,director,writer"
"tt7866188","The Best Thing You Can Do with Your Life","Documentary","Documentary","movie","93","0",7.3,69,"nm9550754","Zita Erffa","1986",NA,"sound_department,director,writer"
"tt7935122","Naji's corpse","Drama","Drama,Short","short","10","0",8,10,"nm9588273","Raowf Baayou","1992",NA,"director"
"tt9487282","A Presepada","Comedy","Comedy","tvMovie","40","0",7.6,26,"nm9600842","Rodrigo Cesar","1981",NA,"director,producer,writer"
"tt8020896","Da xiang xidi erzuo","Crime","Crime,Drama","movie","230","0",7.8,7672,"nm9636804","Bo Hu","1988","2017","writer,director,editor"
"tt8031270","LMDB","Comedy","Comedy,Short","short","6","0",5.9,42,"nm9641701","Michele Di Rienzo","1996",NA,"director,editor,writer"
"tt8046598","Güzel Adam Süreyya","Documentary","Documentary","movie","110","0",8,210,"nm9649985","Gökçe Kaan Demirkiran","1985",NA,"director,writer,producer"
"tt8072652","Girl with a Pendant","Drama","Drama,Short","short","8","0",8.4,9,"nm9660499","Samu Gabor","2002",NA,"miscellaneous,director,writer"
"tt8118944","My Darling Son","Documentary","Documentary","movie","61","0",9.5,34,"nm9687034","Pavlina Ivanova","1975",NA,"writer,director,editor"
"tt8192538","The Cardinals Fan","Comedy","Comedy,Short","short","3","0",9.1,28,"nm9706242","Tanner Richard Craft","1998",NA,"producer,actor,director"
"tt8155690","Coágulo","Short","Short","short","13","0",8.2,5,"nm9706290","Jessica Gonzatto","1995",NA,"director,writer,composer"
"tt8166570","Siebenpunkt","Crime","Crime,Drama,Family","short","30","0",6,8,"nm9712057","Jonas Walter","1984",NA,"writer,director"
"tt8446056","Mutant Virus","Action","Action,Fantasy,Sci-Fi","short","5","0",6.5,7,"nm9721836","Jonah Henrickson","1997",NA,"writer,producer,director"
"tt8500788","Njihova velicanstva Film i Knjiga","Documentary","Documentary,History","movie","51","0",7.8,13,"nm9731335","Tadija Calukovic","2002",NA,"director,writer,actor"
"tt8347782","Times Change","Mystery","Mystery,Sci-Fi,Short","short","38","0",8.8,6,"nm9789661","Freja Refning Hansen","1995",NA,"producer,director,writer"
"tt8355328","Rally for Rangers","Short","Short","short","14","0",8.2,143,"nm9795523","Jeff Colhoun","1985",NA,"director,editor,cinematographer"
"tt8330392","Parralel","Animation","Animation,Drama,Fantasy","movie","82","0",7.5,13,"nm9796709","Matyas Brych","1986",NA,"director,writer,animation_department"
"tt8361898","Strong Artificial Intelligence","Action","Action,Sci-Fi","movie","84","0",7.2,20,"nm9808852","Riccardo Vecchione","1973",NA,"director,writer,producer"
"tt8382210","Los Secretos de la Residencia Castle Rock","Adventure","Adventure,Horror,Mystery","tvMiniSeries","20","0",9,23,"nm9822023","Jorge Tudanca","1999",NA,"director,writer,actor"
"tt10025230","A Story Told From The End","Drama","Drama,Short","short","6","0",7.1,10,"nm9850643","Alexander Geil","2003",NA,"actor,editor,director"
"tt8462102","Khaacho","Drama","Drama,Short","short","3","0",9.7,7,"nm9861960","Meetho Kampan","1995",NA,"director,writer,cinematographer"
"tt8487900","Kärleksbitter","Comedy","Comedy,Short,Thriller","short","27","0",7.1,23,"nm9874011","Robin Flemgård","1985",NA,"sound_department,director,writer"
"tt8488538","Kazak","Drama","Drama,Short","short","24","0",7.2,78,"nm9874817","Simay Yaykir","1994",NA,"director,writer,producer"
"tt8558978","Pentru Romania","Action","Action,Adventure","movie","132","0",5.7,8,"nm9904727","Andrei Barbat","1994",NA,"director,actor,writer"
"tt8614462","In Between","Drama","Drama,Short","short","25","0",6.4,20,"nm9932495","Aliyar Rasti","1988",NA,"director,writer,cinematographer"
"tt8779780","Nie masz dystansu","Animation","Animation,Short","short","4","0",6.8,62,"nm9934144","Karina Paciorkowska","1994",NA,"miscellaneous,director,writer"
